DATAFLOW,BUILDINGS: Buildings,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_BUILDINGS_2: Note Buildings 2,NOTE_BUILDINGS_1: Note Buildings 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2008,1660,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2009,1507,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2010,1018,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2011,1077,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2012,1202,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2013,1316,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2014,1599,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2015,1459,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2016,1530,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2017,1666,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2018,1466,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,L01: Total of buildings,A: Annual,2019,1468,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1970,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1971,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1972,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1973,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1974,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1975,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1976,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1977,12,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1978,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1979,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1980,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1981,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1982,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1983,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1984,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1985,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1986,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1987,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1988,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1989,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1990,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1991,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1992,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1993,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1994,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1995,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1996,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1997,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1998,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,1999,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2000,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2001,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2002,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2003,9,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2004,10,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2005,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2006,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2007,8,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2008,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2009,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2010,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2011,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2012,6,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2013,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2014,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2015,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2016,5,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2017,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2018,7,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B01: Number of buildings,SL08: Administrative buildings,A: Annual,2019,2,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1970,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1971,4,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1972,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1973,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1974,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1975,1,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1976,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1977,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1978,,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",-: nil,0: Zero
LU1:DF_D4200(1.0),B02: Number of dwellings,SL06: Industrial buildings,A: Annual,1979,3,,,,,,"spec: In 2000: Not-comparable results, see methodological note ""Year of completion""(french version)",,0: Zero
